Tiempo_s,Corriente_A,SoC,Voltaje_V,Temperatura_C,Potencia_W,C_rate,Calor_Generado_W,Energia_Wh
1216,4.544201430440964,1.0,4.268163021456615,27.370650842260766,19.395392507458375,0.9088402860881928,0.30974649960632555,17.499864470437235
1217,4.527060810073551,1.0,4.267905912151104,27.346714232660535,19.321069595980475,0.9054121620147102,0.3074141936715569,17.505231434213897
1218,4.509984843720947,1.0,4.2676497726558145,27.32283203469828,19.247035792986868,0.9019969687441893,0.3050994493588898,17.510577833045282
1219,4.492973287509738,1.0,4.267394599312646,27.29900434027282,19.17328994197504,0.8985946575019476,0.3028021344341409,17.515903746918053
1220,4.476025898486389,1.0,4.267140388477296,27.275231238591342,19.09983089130165,0.8952051796972779,0.3005221176588133,17.52120925549897
1221,4.45914243461379,1.0,4.266887136519207,27.251512816197643,19.02665749416052,0.8918284869227581,0.298259268782601,17.526494438136236
1222,4.442322654767781,1.0,4.266634839821517,27.227849157000115,18.95376860856063,0.8884645309535563,0.296013458535946,17.531759373860837
1223,4.425566318733719,1.0,4.266383494781006,27.204240342299506,18.881163097304277,0.8851132637467438,0.29378455862265485,17.537004141387865
1224,4.408873187203047,1.0,4.266133097808046,27.18068645081643,18.808839827965368,0.8817746374406094,0.2915724417125693,17.542228819117856
1225,4.392243021769868,1.0,4.265883645326548,27.15718755871864,18.736797672867738,0.8784486043539736,0.2893769814342915,17.547433485138097
1226,4.375675584927556,1.0,4.265635133773913,27.133743739648057,18.665035509063703,0.8751351169855113,0.28719805236796664,17.552618217223948
1227,4.359170640065346,1.0,4.26538755960098,27.110355064747583,18.59355221831257,0.8718341280130693,0.28503553003811577,17.557783092840147
1228,4.342727951464969,1.0,4.265140919271975,27.087021602687667,18.522346687059397,0.8685455902929938,0.2828892909065269,17.56292818914211
1229,4.326347284297275,1.0,4.264895209264459,27.063743419692635,18.45141780641375,0.865269456859455,0.280759212365196,17.568053582977225
1230,4.310028404618884,1.0,4.2646504260692835,27.04052057956681,18.38076447212864,0.8620056809237768,0.27864517272932404,17.57315935088615
1231,4.293771079368853,1.0,4.264406566190533,27.017353143720385,18.31038558457955,0.8587542158737707,0.2765470512303655,17.57824556910409
1232,4.277575076365329,1.0,4.26416362614548,26.994241171195085,18.24028004874351,0.8555150152730657,0.27446472800912775,17.583312313562075
1233,4.2614401643022495,1.0,4.263921602464534,26.971184718689592,18.170446774178377,0.8522880328604499,0.27239808410892574,17.588359659888237
1234,4.245366112746031,1.0,4.263680491691191,26.948183840584765,18.100884675002117,0.8490732225492061,0.27034700146878515,17.59338768340907
1235,4.229352692132279,1.0,4.263440290381984,26.925238588968625,18.03159266987227,0.8458705384264558,0.2683113629166983,17.598396459150702
1236,4.213399673762515,1.0,4.263200995106438,26.90234901366113,17.962569681965494,0.842679934752503,0.26629105216293103,17.603386061840137
1237,4.1975068298009,1.0,4.262962602447014,26.87951516223873,17.89381463895716,0.83950136596018,0.264285953793378,17.608356565906515
1238,4.181673933270989,1.0,4.262725108999065,26.8567370800587,17.82532647300113,0.8363347866541979,0.26229595326297095,17.61330804548235
1239,4.165900758052488,1.0,4.262488511370788,26.834014810283293,17.757104120709585,0.8331801516104976,0.26032093688913444,17.61824057440477
1240,4.150187078878023,1.0,4.26225280618317,26.811348393903625,17.689146523132987,0.8300374157756046,0.2583607918452915,17.62315422621675
1241,4.1345326713299215,1.0,4.262017990069949,26.788737869763406,17.621452625740087,0.8269065342659843,0.25641540615441805,17.628049074168345
1242,4.118937311837009,1.0,4.261784059677555,26.76618327458243,17.554021378398083,0.8237874623674019,0.25448466868264635,17.6329251912179
1243,4.1034007776714185,1.0,4.261551011665071,26.74368464297988,17.486851735352875,0.8206801555342838,0.25256846913291603,17.637782650033277
1244,4.087922846945405,1.0,4.261318842704181,26.721242007497388,17.419942655209375,0.8175845693890811,0.25066669803867336,17.642621522993057
1245,4.072503298608182,1.0,4.2610875494791225,26.69885539862196,17.35329310091198,0.8145006597216364,0.24877924675761784,17.647441882187756
1246,4.057141912442757,1.0,4.2608571286866415,26.676524844808625,17.286902039725074,0.8114283824885513,0.24690600746549504,17.652243799421015
1247,4.041838469062793,1.0,4.260627577035942,26.654250372502954,17.22076844321367,0.8083676938125587,0.24504687314993795,17.657027346210796
1248,4.026592749909475,1.0,4.260398891248642,26.63203200616332,17.15489128722415,0.805318549981895,0.2432017376043532,17.66179259379058
1249,4.011404537248382,1.0,4.2601710680587255,26.60986976828301,17.08926955186506,0.8022809074496765,0.24137049542185363,17.66653961311054
1250,3.996273614166388,1.0,4.259944104212496,26.587763679412095,17.02390222148807,0.7992547228332776,0.23955304198923724,17.671268474838733
1251,3.981199764568552,1.0,4.259717996468528,26.565713758179164,16.95878828466893,0.7962399529137104,0.23774927348101044,17.675979249362253
1252,3.9661827731750434,1.0,4.259492741597626,26.543720021312815,16.89392673418864,0.7932365546350086,0.23595908685345715,17.680672006788416
1253,3.9512224255180577,1.0,4.259268336382771,26.52178248366298,16.829316567014594,0.7902444851036116,0.23418237983875204,17.68534681694592
1254,3.93631850793876,1.0,4.259044777619081,26.49990115822207,16.76495678428191,0.7872637015877519,0.23241905093911835,17.690003749385998
1255,3.921470807584234,1.0,4.258822062113763,26.478076056145902,16.700846391274812,0.7842941615168468,0.23066899942103014,17.694642873383575
1256,3.906679112404433,1.0,4.258600186686067,26.456307186774474,16.636984397408078,0.7813358224808866,0.2289321253094563,17.69926425793841
1257,3.891943211149165,1.0,4.258379148167237,26.434594557652538,16.573369816208643,0.7783886422298331,0.2272083293821511,17.703867971776244
1258,3.877262893365064,1.0,4.258158943400476,26.41293817454999,16.510001665297253,0.7754525786730129,0.22549751316398442,17.708454083349938
1259,3.862637949392592,1.0,4.2579395692408895,26.391338041482086,16.446878966370207,0.7725275898785184,0.2237995789213171,17.713022660840597
1260,3.84806817036304,1.0,4.257721022555446,26.36979416072948,16.384000745181186,0.7696136340726081,0.22211442965641734,17.7175737721587
1261,3.833553348195546,1.0,4.257503300222933,26.34830653285807,16.321366031523212,0.7667106696391092,0.2204419691019192,17.722107484945237
1262,3.819093275594128,1.0,4.257286399133912,26.326875156738694,16.258973859210663,0.7638186551188256,0.2187821017153243,17.726623866572794
1263,3.804687746044715,1.0,4.257070316190671,26.305500029566605,16.196823266061344,0.760937549208943,0.21713473267354216,17.7311229841467
1264,3.790336553812205,1.0,4.256855048307183,26.284181146880833,16.134913293878736,0.7580673107624409,0.2154997678674747,17.73560490450611
1265,3.776039493937525,1.0,4.256640592409063,26.26291850258332,16.073242988434245,0.755207898787505,0.2138771138966394,17.74006969422512
1266,3.761796362234699,1.0,4.256426945433521,26.241712088957925,16.01181139944957,0.7523592724469398,0.2122666780638332,17.744517419613857
1267,3.7476069552879374,1.0,4.256214104329319,26.22056189668922,15.950617580579175,0.7495213910575875,0.21066836836983785,17.748948146719574
1268,3.733471070448732,1.0,4.256002066056731,26.199467914881158,15.88966058939284,0.7466942140897463,0.20908209350816398,17.75336194132774
1269,3.719388505832957,1.0,4.255790827587495,26.17843013107555,15.828939487358257,0.7438777011665915,0.20750776285983477,17.757758868963116
1270,3.705359060317991,1.0,4.25558038590477,26.15744853127038,15.768453339823772,0.7410718120635982,0.2059452864882094,17.762138994890844
1271,3.691382533539841,1.0,4.255370738003098,26.136523099937957,15.708201216001179,0.7382765067079682,0.20439457513384524,17.766502384117512
1272,3.677458725890284,1.0,4.2551618808883545,26.11565382004291,15.648182188948592,0.7354917451780568,0.20285554020939886,17.77084910139222
1273,3.66358743851401,1.0,4.25495381157771,26.094840673060006,15.588395335553408,0.732717487702802,0.20132809379456468,17.77517921120765
1274,3.6497684733057936,1.0,4.254746527099587,26.074083638991837,15.528839736515387,0.7299536946611587,0.19981214863105354,17.779492777801128
1275,3.636001632907652,1.0,4.254540024493615,26.05338269638632,15.469514476329744,0.7272003265815303,0.19830761811760667,17.783789865155665
1276,3.6222867207060334,1.0,4.254334300810591,26.03273782235404,15.41041864327039,0.7244573441412067,0.19681441630504903,17.78807053700102
1277,3.6086235408290097,1.0,4.254129353112435,26.012148992585466,15.35155132937322,0.7217247081658019,0.19533245789137949,17.792334856814733
1278,3.5950118981434747,1.0,4.253925178472152,25.99161618136798,15.292911630419491,0.719002379628695,0.19386165821689721,17.796582887823185
1279,3.5814515982523605,1.0,4.253721773973785,25.97113936160277,15.23449864591928,0.7162903196504721,0.1924019332593658,17.800814693002607
1280,3.56794244749186,1.0,4.253519136712378,25.950718504821563,15.176311479095025,0.713588489498372,0.19095319962921303,17.805030335080133
1281,3.554484252928662,1.0,4.25331726379393,25.930353581203207,15.118349236865148,0.7108968505857324,0.1895153745647674,17.80922987653482
1282,3.5410768223571947,1.0,4.253116152335358,25.91004455959011,15.060611029827747,0.708215364471439,0.18808837592752992,17.81341337959866
1283,3.5277199642968817,1.0,4.2529157994644535,25.889791407504525,15.003095972244386,0.7055439928593763,0.18667212219748186,17.817580906257618
1284,3.514413487989407,1.0,4.252716202319841,25.869594091164693,14.945803182023937,0.7028826975978814,0.18526653246842803,17.821732518252624
1285,3.501157203395989,1.0,4.25251735805094,25.849452575500827,14.888731780706529,0.7002314406791978,0.18387152644337434,17.8258682770806
1286,3.487950921194669,1.0,4.25231926381792,25.829366824170958,14.831880893447552,0.6975901842389338,0.1824870244299411,17.829988243995444
1287,3.4747944527776062,1.0,4.252121916791665,25.809336799576652,14.775249649001758,0.6949588905555213,0.18111294733581035,17.834092480009055
1288,3.4616876102483847,1.0,4.251925314153726,25.789362462878557,14.718837179707425,0.6923375220496769,0.1797492166642076,17.838181045892306
1289,3.448630206419328,1.0,4.25172945309629,25.769443774011826,14.662642621470596,0.6897260412838656,0.17839575450941725,17.84225400217605
1290,3.435622054808828,1.0,4.251534330822133,25.749580691701404,14.606665113749411,0.6871244109617656,0.1770524835523325,17.84631140915209
1291,3.4226629696386808,1.0,4.25133994454458,25.729773173477152,14.550903799538498,0.6845325939277361,0.1757193270560381,17.850353326874185
1292,3.4097527658314326,1.0,4.251146291487472,25.710021175688865,14.495357825353445,0.6819505531662865,0.17439620886142654,17.854379815159007
1293,3.396891259007739,1.0,4.250953368885116,25.690324653521127,14.440026341215352,0.6793782518015478,0.1730830533828477,17.85839093358712
1294,3.38407826548373,1.0,4.250761173982256,25.670683561008044,14.384908500635456,0.676815653096746,0.17177978560379054,17.862386741503965
1295,3.3713136022683843,1.0,4.250569704034026,25.651097851047833,14.330003460599812,0.6742627204536769,0.17048633107259742,17.866367298020798
1296,3.3585970870609207,1.0,4.250378956305914,25.631567475417295,14.27531038155408,0.6717194174121841,0.16920261589821153,17.870332662015674
1297,3.345928538248192,1.0,4.250188928073723,25.61209238478613,14.220828427388364,0.6691857076496384,0.16792856674595524,17.874282892134392
1298,3.3333077749020923,1.0,4.249999616623532,25.592672528731143,14.16655676542213,0.6666615549804185,0.16666411083334107,17.878218046791453
1299,3.3207346167769694,1.0,4.249811019251655,25.573307855750304,14.112494566389184,0.6641469233553938,0.16540917592591328,17.882138184171005
1300,3.3082088843070565,1.0,4.249623133264606,25.55399831327669,14.05864100442276,0.6616417768614113,0.1641636903331221,17.886043362227788
1301,3.2957303986039013,1.0,4.249435955979059,25.534743847692297,14.004995257040614,0.6591460797207802,0.16292758290422746,17.889933638688078
1302,3.283298981453819,1.0,4.249249484721807,25.51554440434172,13.951556505130275,0.6566597962907638,0.16170078302423527,17.893809071050615
1303,3.2709144553153395,1.0,4.24906371682973,25.496399927545706,13.89832393293429,0.6541828910630679,0.16048322060986264,17.89766971658754
1304,3.2585766433166743,1.0,4.24887864964975,25.477310360614588,13.845296728035567,0.6517153286633348,0.15927482610553445,17.901515632345326
1305,3.246285369253194,1.0,4.248694280538798,25.458275645861598,13.792474081342826,0.6492570738506388,0.1580755304794102,17.9053468751457
1306,3.2340404575849058,1.0,4.248510606863774,25.439295724616038,13.739855187076046,0.6468080915169812,0.1568852652194398,17.909163501586555
1307,3.221841733433952,1.0,4.248327626001509,25.42037053723636,13.687439242752049,0.6443683466867904,0.15570396232945038,17.912965568042875
1308,3.209689022582109,1.0,4.248145335338732,25.401500023123088,13.63522544917012,0.6419378045164218,0.15453155432526142,17.916753130667644
1309,3.197582151468301,1.0,4.247963732272025,25.382684120731664,13.583213010397696,0.6395164302936602,0.15336797423082973,17.920526245392754
1310,3.185520947186119,1.0,4.247782814207792,25.363922767585134,13.531401133756122,0.6371041894372238,0.15221315557442322,17.924284967929907
1311,3.1735052374813524,1.0,4.247602578562221,25.345215900286732,13.479789029806506,0.6347010474962704,0.15106703238482364,17.92802935377152
1312,3.161534850749533,1.0,4.247423022761243,25.326563454532355,13.428375912335598,0.6323069701499067,0.14992953918755808,17.931759458191614
1313,3.149609616033478,1.0,4.2472441442405025,25.307965365122918,13.377160998341767,0.6299219232066956,0.14880061100115827,17.935475336246707
1314,3.13772936302085,1.0,4.247065940445313,25.289421565976582,13.326143508021019,0.62754587260417,0.14768018333344843,17.939177042776713
1315,3.125893922041728,1.0,4.2468884088306265,25.270931990140884,13.27532266475312,0.6251787844083456,0.1465681921778612,17.94286463240581
1316,3.1141031240661805,1.0,4.246711546860993,25.25249656980474,13.224697695087741,0.6228206248132361,0.14546457400978116,17.946538159543337
1317,3.1023568007018545,1.0,4.246535352010528,25.234115236310355,13.174267828730706,0.6204713601403709,0.14436926578291567,17.95019767838465
1318,3.090654784191567,1.0,4.246359821762874,25.215787920164995,13.124032298530276,0.6181309568383134,0.14328220492569332,17.953843242912022
1319,3.0789969074109123,1.0,4.246184953611164,25.197514551052674,13.07399034046352,0.6157993814821825,0.14220332933768942,17.957474906895484
1320,3.067383003865873,1.0,4.246010745057989,25.179295057845714,13.024141193622746,0.6134766007731746,0.14113257738607837,17.961092723893714
